"","participantid_in_session","participantcode","playerid_in_group","playerattack","playerendowment","playertullock","playerproduction","playerother_production","playertotal_production","playerarming","playerother_arming","playertotal_arming","playerprize","playerprob","playerprob_percent","playerother_attack","playeris_winner","playerearnings","playerpayoff4","playerpayround4","playerattack_est","playerarming_est","playerproduction_est","playertype","groupid_in_subsession","grouptullock","subsessionround_number","sessioncode","treatment","playerpayoff1","playerpayoff2","playerpayoff3","playerqt1_risk","playerqt2_compete1","playerqt3_compete2","playerqt4_win","playerqt5_impulsive","playerr1","playerr2","playerr3","playerr4","playerr5","playerr6","playerr7","playerr8","playerr9","playerr10","playeractive","playerpassive","playerl1","playerl2","playerl3","playerl4","playerl5","playerl6","playerhead","playergamble","playersend","playerback","playerreturn1","playerreturn2","playerreturn3","playerreturn4","playerreturn5","playerreturn6","playerreturn7","playerreturn8","playerreturn9","playerspieler1","playerspieler2","playerrole1","playerpayround1","playerpayround2","playerfinal_payoff","playerfinal_payoff_help","playerfinal_payoff_rmb","playerdem_age","playerdem_gender","playerdem_study","playerdem_grad","playerdem_understand","playerattack_profit","playerattack_spite","playerattack_super","playerattack_fight1","playerattack_fight2","playerattack_encourage","playerattack_chance","playerattack_mistake","playerattack_understand","playernoattack_risk","playernoattack_efficient","playernoattack_ownprofit","playernoattack_otherprofit","playernoattack_discourage","playernoattack_mistake","playernoattack_understand","playerarming_attack","playerarming_security","playerarming_noattack","playerarming_inefficient","playerarming_unequala1","playerarming_unequala2","playerarming_unequalb1","playerarming_unequalb2","playerarming_understand","id","session"
"234",3,"n1jdw7nf",1,0,80,0,50,50,100,30,70,100,45,0.300000011920929,30,0,0,50,50,NA,NA,NA,NA,1,3,0,7,"e4y6khl6","Unequal",80,0,26,3,3,3,3,6,0,0,1,1,1,0,0,0,0,0,40,40,0,0,1,1,1,1,0,0,16,8,0,3,6,8,10,15,17,21,24,6,8,0,2,1,156,15.6000003814697,16,24,2,13,2,2,4,4,4,4,4,4,4,4,4,0,2,1,1,1,0,4,4,4,4,4,4,4,NA,NA,4,232,15
"235",3,"n1jdw7nf",1,0,80,0,50,75,125,30,45,75,56,0.400000005960464,40,0,1,50,NA,NA,NA,NA,NA,NA,3,0,5,"e4y6khl6","Unequal",80,0,26,3,3,3,3,6,0,0,1,1,1,0,0,0,0,0,40,40,0,0,1,1,1,1,0,0,16,8,0,3,6,8,10,15,17,21,24,6,8,0,2,1,156,15.6000003814697,16,24,2,13,2,2,4,4,4,4,4,4,4,4,4,0,2,1,1,1,0,4,4,4,4,4,4,4,NA,NA,4,232,15
"236",3,"n1jdw7nf",1,0,80,0,50,100,150,30,20,50,68,0.600000023841858,60,0,0,50,NA,NA,NA,NA,NA,NA,3,0,6,"e4y6khl6","Unequal",80,0,26,3,3,3,3,6,0,0,1,1,1,0,0,0,0,0,40,40,0,0,1,1,1,1,0,0,16,8,0,3,6,8,10,15,17,21,24,6,8,0,2,1,156,15.6000003814697,16,24,2,13,2,2,4,4,4,4,4,4,4,4,4,0,2,1,1,1,0,4,4,4,4,4,4,4,NA,NA,4,232,15
"237",3,"n1jdw7nf",1,0,80,1,60,20,80,20,100,120,36,0.16666667163372,17,1,0,0,NA,NA,NA,NA,NA,NA,4,1,4,"e4y6khl6","Unequal",80,0,26,3,3,3,3,6,0,0,1,1,1,0,0,0,0,0,40,40,0,0,1,1,1,1,0,0,16,8,0,3,6,8,10,15,17,21,24,6,8,0,2,1,156,15.6000003814697,16,24,2,13,2,2,4,4,4,4,4,4,4,4,4,0,2,1,1,1,0,4,4,4,4,4,4,4,NA,NA,4,232,15
"238",3,"n1jdw7nf",1,0,80,1,40,50,90,40,70,110,40,0.363636374473572,36,1,0,0,NA,NA,NA,NA,NA,NA,3,1,3,"e4y6khl6","Unequal",80,0,26,3,3,3,3,6,0,0,1,1,1,0,0,0,0,0,40,40,0,0,1,1,1,1,0,0,16,8,0,3,6,8,10,15,17,21,24,6,8,0,2,1,156,15.6000003814697,16,24,2,13,2,2,4,4,4,4,4,4,4,4,4,0,2,1,1,1,0,4,4,4,4,4,4,4,NA,NA,4,232,15
"239",3,"ne5mpjam",1,0,80,1,80,0,80,0,120,120,36,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3,1,3,"a9g7r98j","Unequal",80,30,30,7,6,5,8,7,1,0,1,0,1,0,0,0,0,1,40,40,1,1,0,0,0,0,0,1,8,10,0,4,3,5,10,9,14,10,16,8,10,0,2,1,203,20.2999992370605,20.5,25,2,9,1,2,2,2,2,2,2,2,1,3,3,1,0,0,0,2,3,3,3,1,2,2,3,0,NA,NA,3,239,8
"240",3,"ne5mpjam",1,0,80,0,70,60,130,10,60,70,58,0.142857149243355,14,0,1,70,63,NA,NA,NA,NA,1,3,0,7,"a9g7r98j","Unequal",80,30,30,7,6,5,8,7,1,0,1,0,1,0,0,0,0,1,40,40,1,1,0,0,0,0,0,1,8,10,0,4,3,5,10,9,14,10,16,8,10,0,2,1,203,20.2999992370605,20.5,25,2,9,1,2,2,2,2,2,2,2,1,3,3,1,0,0,0,2,3,3,3,1,2,2,3,0,NA,NA,3,239,8
"241",3,"ne5mpjam",1,0,80,0,80,100,180,0,20,20,81,0,0,0,0,80,NA,NA,0,0,120,NA,6,0,1,"a9g7r98j","Unequal",80,30,30,7,6,5,8,7,1,0,1,0,1,0,0,0,0,1,40,40,1,1,0,0,0,0,0,1,8,10,0,4,3,5,10,9,14,10,16,8,10,0,2,1,203,20.2999992370605,20.5,25,2,9,1,2,2,2,2,2,2,2,1,3,3,1,0,0,0,2,3,3,3,1,2,2,3,0,NA,NA,3,239,8
"242",3,"ne5mpjam",1,0,80,0,80,70,150,0,50,50,68,0,0,0,0,80,NA,NA,NA,NA,NA,NA,2,0,2,"a9g7r98j","Unequal",80,30,30,7,6,5,8,7,1,0,1,0,1,0,0,0,0,1,40,40,1,1,0,0,0,0,0,1,8,10,0,4,3,5,10,9,14,10,16,8,10,0,2,1,203,20.2999992370605,20.5,25,2,9,1,2,2,2,2,2,2,2,1,3,3,1,0,0,0,2,3,3,3,1,2,2,3,0,NA,NA,3,239,8
"243",3,"ne5mpjam",1,1,80,1,40,100,140,40,20,60,63,0.666666686534882,67,0,1,63,NA,NA,NA,NA,NA,NA,3,1,5,"a9g7r98j","Unequal",80,30,30,7,6,5,8,7,1,0,1,0,1,0,0,0,0,1,40,40,1,1,0,0,0,0,0,1,8,10,0,4,3,5,10,9,14,10,16,8,10,0,2,1,203,20.2999992370605,20.5,25,2,9,1,2,2,2,2,2,2,2,1,3,3,1,0,0,0,2,3,3,3,1,2,2,3,0,NA,NA,3,239,8
"244",3,"ne5mpjam",1,1,80,1,0,110,110,80,10,90,50,0.888888895511627,89,0,1,50,NA,NA,NA,NA,NA,NA,4,1,4,"a9g7r98j","Unequal",80,30,30,7,6,5,8,7,1,0,1,0,1,0,0,0,0,1,40,40,1,1,0,0,0,0,0,1,8,10,0,4,3,5,10,9,14,10,16,8,10,0,2,1,203,20.2999992370605,20.5,25,2,9,1,2,2,2,2,2,2,2,1,3,3,1,0,0,0,2,3,3,3,1,2,2,3,0,NA,NA,3,239,8
"245",3,"ne5mpjam",1,0,80,0,60,80,140,20,40,60,63,0.333333343267441,33,0,0,60,NA,NA,NA,NA,NA,NA,3,0,6,"a9g7r98j","Unequal",80,30,30,7,6,5,8,7,1,0,1,0,1,0,0,0,0,1,40,40,1,1,0,0,0,0,0,1,8,10,0,4,3,5,10,9,14,10,16,8,10,0,2,1,203,20.2999992370605,20.5,25,2,9,1,2,2,2,2,2,2,2,1,3,3,1,0,0,0,2,3,3,3,1,2,2,3,0,NA,NA,3,239,8
"246",2,"nx85jbou",1,0,80,0,80,120,200,0,0,0,90,0.5,50,0,0,80,NA,NA,NA,NA,NA,NA,1,0,4,"zlc5ls51","Unequal",78,30,10,7,7,7,9,5,0,1,1,1,1,0,0,0,0,1,38,40,1,1,1,0,0,0,0,1,16,NA,0,0,0,2,8,10,14,16,18,16,10,1,2,1,198,19.7999992370605,20,20,1,12,1,3,3,3,3,3,3,3,3,3,3,1,1,0,3,0,3,3,3,3,1,1,3,0,NA,NA,3,246,1
"247",2,"nx85jbou",1,0,80,0,60,60,120,20,60,80,54,0.25,25,0,0,60,NA,NA,0,55,65,NA,2,0,1,"zlc5ls51","Unequal",78,30,10,7,7,7,9,5,0,1,1,1,1,0,0,0,0,1,38,40,1,1,1,0,0,0,0,1,16,NA,0,0,0,2,8,10,14,16,18,16,10,1,2,1,198,19.7999992370605,20,20,1,12,1,3,3,3,3,3,3,3,3,3,3,1,1,0,3,0,3,3,3,3,1,1,3,0,NA,NA,3,246,1
"248",2,"nx85jbou",1,0,80,0,80,70,150,0,50,50,68,0,0,0,0,80,NA,NA,NA,NA,NA,NA,2,0,3,"zlc5ls51","Unequal",78,30,10,7,7,7,9,5,0,1,1,1,1,0,0,0,0,1,38,40,1,1,1,0,0,0,0,1,16,NA,0,0,0,2,8,10,14,16,18,16,10,1,2,1,198,19.7999992370605,20,20,1,12,1,3,3,3,3,3,3,3,3,3,3,1,1,0,3,0,3,3,3,3,1,1,3,0,NA,NA,3,246,1
"249",2,"nx85jbou",1,0,80,0,60,110,170,20,10,30,76,0.666666686534882,67,0,1,60,NA,NA,NA,NA,NA,NA,3,0,2,"zlc5ls51","Unequal",78,30,10,7,7,7,9,5,0,1,1,1,1,0,0,0,0,1,38,40,1,1,1,0,0,0,0,1,16,NA,0,0,0,2,8,10,14,16,18,16,10,1,2,1,198,19.7999992370605,20,20,1,12,1,3,3,3,3,3,3,3,3,3,3,1,1,0,3,0,3,3,3,3,1,1,3,0,NA,NA,3,246,1
"250",2,"nx85jbou",1,0,80,0,80,90,170,0,30,30,76,0,0,0,0,80,80,NA,NA,NA,NA,1,2,0,7,"zlc5ls51","Unequal",78,30,10,7,7,7,9,5,0,1,1,1,1,0,0,0,0,1,38,40,1,1,1,0,0,0,0,1,16,NA,0,0,0,2,8,10,14,16,18,16,10,1,2,1,198,19.7999992370605,20,20,1,12,1,3,3,3,3,3,3,3,3,3,3,1,1,0,3,0,3,3,3,3,1,1,3,0,NA,NA,3,246,1
"251",2,"nx85jbou",1,0,80,0,80,90,170,0,30,30,76,0,0,0,0,80,NA,NA,NA,NA,NA,NA,2,0,5,"zlc5ls51","Unequal",78,30,10,7,7,7,9,5,0,1,1,1,1,0,0,0,0,1,38,40,1,1,1,0,0,0,0,1,16,NA,0,0,0,2,8,10,14,16,18,16,10,1,2,1,198,19.7999992370605,20,20,1,12,1,3,3,3,3,3,3,3,3,3,3,1,1,0,3,0,3,3,3,3,1,1,3,0,NA,NA,3,246,1
"252",2,"nx85jbou",1,0,80,0,80,70,150,0,50,50,68,0,0,0,0,80,NA,NA,NA,NA,NA,NA,5,0,6,"zlc5ls51","Unequal",78,30,10,7,7,7,9,5,0,1,1,1,1,0,0,0,0,1,38,40,1,1,1,0,0,0,0,1,16,NA,0,0,0,2,8,10,14,16,18,16,10,1,2,1,198,19.7999992370605,20,20,1,12,1,3,3,3,3,3,3,3,3,3,3,1,1,0,3,0,3,3,3,3,1,1,3,0,NA,NA,3,246,1
"253",5,"oe7g6vuf",1,1,80,1,10,50,60,70,70,140,27,0.5,50,1,1,27,NA,NA,NA,NA,NA,NA,6,1,2,"zlc5ls51","Unequal",80,-10,10,7,10,7,10,6,0,0,1,1,1,0,0,1,1,1,40,40,1,1,1,0,0,0,1,1,6,NA,0,0,0,0,0,0,0,0,0,6,0,1,2,1,85,8.5,8.5,22,1,10,1,2,0,0,1,1,2,2,2,4,4,2,0,0,0,0,4,4,0,0,3,3,0,4,NA,NA,4,253,1
"254",5,"oe7g6vuf",1,1,80,1,20,0,20,60,120,180,9,0.333333343267441,33,1,0,0,NA,NA,0,60,60,NA,5,1,1,"zlc5ls51","Unequal",80,-10,10,7,10,7,10,6,0,0,1,1,1,0,0,1,1,1,40,40,1,1,1,0,0,0,1,1,6,NA,0,0,0,0,0,0,0,0,0,6,0,1,2,1,85,8.5,8.5,22,1,10,1,2,0,0,1,1,2,2,2,4,4,2,0,0,0,0,4,4,0,0,3,3,0,4,NA,NA,4,253,1
"255",5,"oe7g6vuf",1,1,80,1,10,60,70,70,60,130,32,0.538461565971375,54,1,1,32,5,NA,NA,NA,NA,1,5,1,7,"zlc5ls51","Unequal",80,-10,10,7,10,7,10,6,0,0,1,1,1,0,0,1,1,1,40,40,1,1,1,0,0,0,1,1,6,NA,0,0,0,0,0,0,0,0,0,6,0,1,2,1,85,8.5,8.5,22,1,10,1,2,0,0,1,1,2,2,2,4,4,2,0,0,0,0,4,4,0,0,3,3,0,4,NA,NA,4,253,1
"256",5,"oe7g6vuf",1,0,80,0,5,60,65,75,60,135,29,0.555555582046509,56,0,1,5,NA,NA,NA,NA,NA,NA,5,0,5,"zlc5ls51","Unequal",80,-10,10,7,10,7,10,6,0,0,1,1,1,0,0,1,1,1,40,40,1,1,1,0,0,0,1,1,6,NA,0,0,0,0,0,0,0,0,0,6,0,1,2,1,85,8.5,8.5,22,1,10,1,2,0,0,1,1,2,2,2,4,4,2,0,0,0,0,4,4,0,0,3,3,0,4,NA,NA,4,253,1
"257",5,"oe7g6vuf",1,0,80,1,10,40,50,70,80,150,22,0.466666668653488,47,1,1,22,NA,NA,NA,NA,NA,NA,6,1,4,"zlc5ls51","Unequal",80,-10,10,7,10,7,10,6,0,0,1,1,1,0,0,1,1,1,40,40,1,1,1,0,0,0,1,1,6,NA,0,0,0,0,0,0,0,0,0,6,0,1,2,1,85,8.5,8.5,22,1,10,1,2,0,0,1,1,2,2,2,4,4,2,0,0,0,0,4,4,0,0,3,3,0,4,NA,NA,4,253,1
"258",5,"oe7g6vuf",1,1,80,1,5,90,95,75,30,105,43,0.714285731315613,71,0,1,43,NA,NA,NA,NA,NA,NA,2,1,6,"zlc5ls51","Unequal",80,-10,10,7,10,7,10,6,0,0,1,1,1,0,0,1,1,1,40,40,1,1,1,0,0,0,1,1,6,NA,0,0,0,0,0,0,0,0,0,6,0,1,2,1,85,8.5,8.5,22,1,10,1,2,0,0,1,1,2,2,2,4,4,2,0,0,0,0,4,4,0,0,3,3,0,4,NA,NA,4,253,1
"259",5,"oe7g6vuf",1,1,80,1,10,40,50,70,80,150,22,0.466666668653488,47,0,0,0,NA,NA,NA,NA,NA,NA,5,1,3,"zlc5ls51","Unequal",80,-10,10,7,10,7,10,6,0,0,1,1,1,0,0,1,1,1,40,40,1,1,1,0,0,0,1,1,6,NA,0,0,0,0,0,0,0,0,0,6,0,1,2,1,85,8.5,8.5,22,1,10,1,2,0,0,1,1,2,2,2,4,4,2,0,0,0,0,4,4,0,0,3,3,0,4,NA,NA,4,253,1
"260",11,"oi5n24wu",2,1,120,1,40,80,120,80,0,80,54,1,100,0,1,54,NA,NA,NA,NA,NA,NA,2,1,3,"e4y6khl6","Unequal",78,-10,8,3,4,4,9,2,1,1,1,0,0,1,1,0,0,0,38,40,1,1,1,1,1,0,1,1,8,NA,0,3,6,9,12,15,15,17,20,8,0,1,2,1,110,11,11,21,1,8,1,2,1,0,0,1,1,0,0,3,3,0,0,0,3,1,3,3,0,1,3,2,NA,NA,1,1,3,260,15
"261",11,"oi5n24wu",2,1,120,1,40,40,80,80,40,120,36,0.666666686534882,67,0,1,36,NA,NA,NA,NA,NA,NA,2,1,4,"e4y6khl6","Unequal",78,-10,8,3,4,4,9,2,1,1,1,0,0,1,1,0,0,0,38,40,1,1,1,1,1,0,1,1,8,NA,0,3,6,9,12,15,15,17,20,8,0,1,2,1,110,11,11,21,1,8,1,2,1,0,0,1,1,0,0,3,3,0,0,0,3,1,3,3,0,1,3,2,NA,NA,1,1,3,260,15
"262",11,"oi5n24wu",2,0,120,1,60,0,60,60,80,140,27,0.428571432828903,43,1,0,0,NA,NA,NA,NA,NA,NA,6,1,6,"e4y6khl6","Unequal",78,-10,8,3,4,4,9,2,1,1,1,0,0,1,1,0,0,0,38,40,1,1,1,1,1,0,1,1,8,NA,0,3,6,9,12,15,15,17,20,8,0,1,2,1,110,11,11,21,1,8,1,2,1,0,0,1,1,0,0,3,3,0,0,0,3,1,3,3,0,1,3,2,NA,NA,1,1,3,260,15
"263",11,"oi5n24wu",2,0,120,0,30,50,80,90,30,120,36,0.75,75,0,1,30,NA,NA,1,60,20,NA,4,0,1,"e4y6khl6","Unequal",78,-10,8,3,4,4,9,2,1,1,1,0,0,1,1,0,0,0,38,40,1,1,1,1,1,0,1,1,8,NA,0,3,6,9,12,15,15,17,20,8,0,1,2,1,110,11,11,21,1,8,1,2,1,0,0,1,1,0,0,3,3,0,0,0,3,1,3,3,0,1,3,2,NA,NA,1,1,3,260,15
"264",11,"oi5n24wu",2,1,120,1,60,15,75,60,65,125,34,0.479999989271164,48,1,1,34,NA,NA,NA,NA,NA,NA,1,1,5,"e4y6khl6","Unequal",78,-10,8,3,4,4,9,2,1,1,1,0,0,1,1,0,0,0,38,40,1,1,1,1,1,0,1,1,8,NA,0,3,6,9,12,15,15,17,20,8,0,1,2,1,110,11,11,21,1,8,1,2,1,0,0,1,1,0,0,3,3,0,0,0,3,1,3,3,0,1,3,2,NA,NA,1,1,3,260,15
"265",11,"oi5n24wu",2,1,120,1,40,80,120,80,0,80,54,1,100,0,1,54,NA,NA,NA,NA,NA,NA,2,1,2,"e4y6khl6","Unequal",78,-10,8,3,4,4,9,2,1,1,1,0,0,1,1,0,0,0,38,40,1,1,1,1,1,0,1,1,8,NA,0,3,6,9,12,15,15,17,20,8,0,1,2,1,110,11,11,21,1,8,1,2,1,0,0,1,1,0,0,3,3,0,0,0,3,1,3,3,0,1,3,2,NA,NA,1,1,3,260,15
"266",11,"oi5n24wu",2,0,120,1,50,0,50,70,80,150,22,0.466666668653488,47,1,1,22,34,NA,NA,NA,NA,2,5,1,7,"e4y6khl6","Unequal",78,-10,8,3,4,4,9,2,1,1,1,0,0,1,1,0,0,0,38,40,1,1,1,1,1,0,1,1,8,NA,0,3,6,9,12,15,15,17,20,8,0,1,2,1,110,11,11,21,1,8,1,2,1,0,0,1,1,0,0,3,3,0,0,0,3,1,3,3,0,1,3,2,NA,NA,1,1,3,260,15
"267",10,"ooz5saof",2,0,120,0,90,75,165,30,5,35,74,0.857142865657806,86,0,1,90,45,NA,NA,NA,NA,2,6,0,7,"zlc5ls51","Unequal",80,30,24,1,10,9,8,0,0,0,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,1,16,16,0,4,8,14,16,26,28,31,32,8,16,0,2,1,179,17.8999996185303,18,19,2,3,1,3,3,3,3,3,3,3,2,3,3,0,0,0,0,4,3,3,3,0,1,0,NA,NA,3,0,3,267,1
"268",10,"ooz5saof",2,0,120,1,90,9,99,30,71,101,45,0.297029703855515,30,1,1,45,NA,NA,NA,NA,NA,NA,6,1,5,"zlc5ls51","Unequal",80,30,24,1,10,9,8,0,0,0,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,1,16,16,0,4,8,14,16,26,28,31,32,8,16,0,2,1,179,17.8999996185303,18,19,2,3,1,3,3,3,3,3,3,3,2,3,3,0,0,0,0,4,3,3,3,0,1,0,NA,NA,3,0,3,267,1
"269",10,"ooz5saof",2,0,120,1,90,5,95,30,75,105,43,0.28571429848671,29,1,0,0,NA,NA,NA,NA,NA,NA,2,1,6,"zlc5ls51","Unequal",80,30,24,1,10,9,8,0,0,0,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,1,16,16,0,4,8,14,16,26,28,31,32,8,16,0,2,1,179,17.8999996185303,18,19,2,3,1,3,3,3,3,3,3,3,2,3,3,0,0,0,0,4,3,3,3,0,1,0,NA,NA,3,0,3,267,1
"270",10,"ooz5saof",2,0,120,1,100,50,150,20,30,50,68,0.400000005960464,40,1,0,0,NA,NA,NA,NA,NA,NA,4,1,3,"zlc5ls51","Unequal",80,30,24,1,10,9,8,0,0,0,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,1,16,16,0,4,8,14,16,26,28,31,32,8,16,0,2,1,179,17.8999996185303,18,19,2,3,1,3,3,3,3,3,3,3,2,3,3,0,0,0,0,4,3,3,3,0,1,0,NA,NA,3,0,3,267,1
"271",10,"ooz5saof",2,0,120,0,110,60,170,10,20,30,76,0.333333343267441,33,0,0,110,NA,NA,NA,NA,NA,NA,3,0,2,"zlc5ls51","Unequal",80,30,24,1,10,9,8,0,0,0,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,1,16,16,0,4,8,14,16,26,28,31,32,8,16,0,2,1,179,17.8999996185303,18,19,2,3,1,3,3,3,3,3,3,3,2,3,3,0,0,0,0,4,3,3,3,0,1,0,NA,NA,3,0,3,267,1
"272",10,"ooz5saof",2,0,120,1,90,5,95,30,75,105,43,0.28571429848671,29,1,0,0,NA,NA,NA,NA,NA,NA,7,1,4,"zlc5ls51","Unequal",80,30,24,1,10,9,8,0,0,0,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,1,16,16,0,4,8,14,16,26,28,31,32,8,16,0,2,1,179,17.8999996185303,18,19,2,3,1,3,3,3,3,3,3,3,2,3,3,0,0,0,0,4,3,3,3,0,1,0,NA,NA,3,0,3,267,1
"273",10,"ooz5saof",2,1,120,1,90,20,110,30,60,90,50,0.333333343267441,33,1,0,0,NA,NA,0,0,80,NA,6,1,1,"zlc5ls51","Unequal",80,30,24,1,10,9,8,0,0,0,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,1,16,16,0,4,8,14,16,26,28,31,32,8,16,0,2,1,179,17.8999996185303,18,19,2,3,1,3,3,3,3,3,3,3,2,3,3,0,0,0,0,4,3,3,3,0,1,0,NA,NA,3,0,3,267,1
"274",10,"phptdyzn",2,1,120,1,40,40,80,80,40,120,36,0.666666686534882,67,0,0,0,18,NA,NA,NA,NA,2,6,1,7,"a9g7r98j","Unequal",80,30,24,8,7,5,9,8,0,0,0,1,1,0,1,1,1,1,40,40,1,1,0,0,0,0,0,1,8,4,0,2,4,6,8,10,12,14,16,4,4,0,2,1,152,15.1999998092651,15.5,26,2,6,2,3,0,0,0,0,0,0,0,4,3,3,3,3,2,3,4,3,0,0,3,3,NA,NA,0,3,3,274,8
"275",10,"phptdyzn",2,1,120,1,40,0,40,80,80,160,18,0.5,50,1,1,18,NA,NA,NA,NA,NA,NA,6,1,5,"a9g7r98j","Unequal",80,30,24,8,7,5,9,8,0,0,0,1,1,0,1,1,1,1,40,40,1,1,0,0,0,0,0,1,8,4,0,2,4,6,8,10,12,14,16,4,4,0,2,1,152,15.1999998092651,15.5,26,2,6,2,3,0,0,0,0,0,0,0,4,3,3,3,3,2,3,4,3,0,0,3,3,NA,NA,0,3,3,274,8
"276",10,"phptdyzn",2,1,120,1,50,0,50,70,80,150,22,0.466666668653488,47,1,1,22,NA,NA,NA,NA,NA,NA,4,1,3,"a9g7r98j","Unequal",80,30,24,8,7,5,9,8,0,0,0,1,1,0,1,1,1,1,40,40,1,1,0,0,0,0,0,1,8,4,0,2,4,6,8,10,12,14,16,4,4,0,2,1,152,15.1999998092651,15.5,26,2,6,2,3,0,0,0,0,0,0,0,4,3,3,3,3,2,3,4,3,0,0,3,3,NA,NA,0,3,3,274,8
"277",10,"phptdyzn",2,1,120,1,20,60,80,100,20,120,36,0.833333313465118,83,0,1,36,NA,NA,NA,NA,NA,NA,7,1,4,"a9g7r98j","Unequal",80,30,24,8,7,5,9,8,0,0,0,1,1,0,1,1,1,1,40,40,1,1,0,0,0,0,0,1,8,4,0,2,4,6,8,10,12,14,16,4,4,0,2,1,152,15.1999998092651,15.5,26,2,6,2,3,0,0,0,0,0,0,0,4,3,3,3,3,2,3,4,3,0,0,3,3,NA,NA,0,3,3,274,8
"278",10,"phptdyzn",2,1,120,1,30,0,30,90,80,170,14,0.529411792755127,53,1,1,14,NA,NA,NA,NA,NA,NA,2,1,6,"a9g7r98j","Unequal",80,30,24,8,7,5,9,8,0,0,0,1,1,0,1,1,1,1,40,40,1,1,0,0,0,0,0,1,8,4,0,2,4,6,8,10,12,14,16,4,4,0,2,1,152,15.1999998092651,15.5,26,2,6,2,3,0,0,0,0,0,0,0,4,3,3,3,3,2,3,4,3,0,0,3,3,NA,NA,0,3,3,274,8
"279",10,"phptdyzn",2,0,120,1,100,10,110,20,70,90,50,0.222222223877907,22,1,0,0,NA,NA,NA,NA,NA,NA,3,1,2,"a9g7r98j","Unequal",80,30,24,8,7,5,9,8,0,0,0,1,1,0,1,1,1,1,40,40,1,1,0,0,0,0,0,1,8,4,0,2,4,6,8,10,12,14,16,4,4,0,2,1,152,15.1999998092651,15.5,26,2,6,2,3,0,0,0,0,0,0,0,4,3,3,3,3,2,3,4,3,0,0,3,3,NA,NA,0,3,3,274,8
"280",10,"phptdyzn",2,0,120,0,100,80,180,20,0,20,81,1,100,0,1,100,NA,NA,0,20,60,NA,6,0,1,"a9g7r98j","Unequal",80,30,24,8,7,5,9,8,0,0,0,1,1,0,1,1,1,1,40,40,1,1,0,0,0,0,0,1,8,4,0,2,4,6,8,10,12,14,16,4,4,0,2,1,152,15.1999998092651,15.5,26,2,6,2,3,0,0,0,0,0,0,0,4,3,3,3,3,2,3,4,3,0,0,3,3,NA,NA,0,3,3,274,8
"281",2,"pzio7qu6",1,1,80,1,1,80,81,79,40,119,36,0.663865566253662,66,0,1,36,NA,NA,NA,NA,NA,NA,2,1,3,"a9g7r98j","Unequal",80,-10,9,6,10,9,9,0,0,0,0,1,1,0,0,0,0,0,40,40,1,0,0,0,0,0,1,1,8,NA,0,4,8,12,16,17,24,27,32,8,1,1,2,1,99,9.89999961853027,10,20,2,3,1,2,0,0,4,1,2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,NA,NA,3,281,8
"282",2,"pzio7qu6",1,1,80,1,0,60,60,80,60,140,27,0.571428596973419,57,0,0,0,NA,NA,NA,NA,NA,NA,5,1,6,"a9g7r98j","Unequal",80,-10,9,6,10,9,9,0,0,0,0,1,1,0,0,0,0,0,40,40,1,0,0,0,0,0,1,1,8,NA,0,4,8,12,16,17,24,27,32,8,1,1,2,1,99,9.89999961853027,10,20,2,3,1,2,0,0,4,1,2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,NA,NA,3,281,8
"283",2,"pzio7qu6",1,1,80,1,1,90,91,79,30,109,41,0.724770665168762,72,0,0,0,20,NA,NA,NA,NA,1,2,1,7,"a9g7r98j","Unequal",80,-10,9,6,10,9,9,0,0,0,0,1,1,0,0,0,0,0,40,40,1,0,0,0,0,0,1,1,8,NA,0,4,8,12,16,17,24,27,32,8,1,1,2,1,99,9.89999961853027,10,20,2,3,1,2,0,0,4,1,2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,NA,NA,3,281,8
"284",2,"pzio7qu6",1,1,80,1,1,0,1,79,120,199,0,0.396984934806824,40,1,1,0,NA,NA,NA,NA,NA,NA,1,1,4,"a9g7r98j","Unequal",80,-10,9,6,10,9,9,0,0,0,0,1,1,0,0,0,0,0,40,40,1,0,0,0,0,0,1,1,8,NA,0,4,8,12,16,17,24,27,32,8,1,1,2,1,99,9.89999961853027,10,20,2,3,1,2,0,0,4,1,2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,NA,NA,3,281,8
"285",2,"pzio7qu6",1,1,80,1,10,120,130,70,0,70,58,1,100,0,1,58,NA,NA,1,80,40,NA,2,1,1,"a9g7r98j","Unequal",80,-10,9,6,10,9,9,0,0,0,0,1,1,0,0,0,0,0,40,40,1,0,0,0,0,0,1,1,8,NA,0,4,8,12,16,17,24,27,32,8,1,1,2,1,99,9.89999961853027,10,20,2,3,1,2,0,0,4,1,2,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,NA,NA,3,281,8
